GCSobject	pretty_size	maxLength
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1564-01A-01R-1566-13_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-R5-A7ZI-01A-11R-A354-31_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-D7-A748-01A-12R-A32D-31_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-31-1946-01A-01R-1568-13_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1497-01A-01R-1565-13_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1633-01A-01R-1566-13_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-HU-A4G8-01A-11R-A251-31_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-HF-7134-01A-11R-2055-13_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8680-01A-11R-2402-13_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1313-01A-01R-1565-13_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-LN-A49Y-01A-11R-A260-31_rnaseq_fastq.tar	10.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-R6-A6L4-01A-11R-A31P-31_rnaseq_fastq.tar	10.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-6454-01A-11R-1802-13_rnaseq_fastq.tar	10.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2280-01A-01R-1568-13_rnaseq_fastq.tar	10.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-6802-01A-11R-1884-13_rnaseq_fastq.tar	10.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-57-1582-01A-01R-1566-13_rnaseq_fastq.tar	10.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-R6-A6L6-01B-11R-A336-31_rnaseq_fastq.tar	10.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2000-01A-01R-1568-13_rnaseq_fastq.tar	10.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1648-01A-01R-1567-13_rnaseq_fastq.tar	10.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-09-0364-01A-02R-1564-13_rnaseq_fastq.tar	10.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0768-01A-01R-1569-13_rnaseq_fastq.tar	10.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-2414-01A-02R-1569-13_rnaseq_fastq.tar	10.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-09-1673-01A-01R-1566-13_rnaseq_fastq.tar	10.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1774-01A-01R-1567-13_rnaseq_fastq.tar	10.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1552-01A-01R-1566-13_rnaseq_fastq.tar	10.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-R5-A7O7-01A-11R-A33Y-31_rnaseq_fastq.tar	10.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2009-01A-01R-1568-13_rnaseq_fastq.tar	10.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-20-0991-01A-01R-1564-13_rnaseq_fastq.tar	10.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-30-1891-01A-01R-1568-13_rnaseq_fastq.tar	10.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-09-1669-01A-01R-1566-13_rnaseq_fastq.tar	10.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1364-01A-01R-1565-13_rnaseq_fastq.tar	10.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-L5-A88S-01A-11R-A36D-31_rnaseq_fastq.tar	10.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1769-01A-01R-1567-13_rnaseq_fastq.tar	10.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1418-01A-01R-1565-13_rnaseq_fastq.tar	10.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-RD-A7BW-01A-11R-A32D-31_rnaseq_fastq.tar	10.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-0966-01A-01R-1564-13_rnaseq_fastq.tar	10.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1319-01A-01R-1565-13_rnaseq_fastq.tar	10.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2008-01A-02R-1568-13_rnaseq_fastq.tar	10.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-09-2053-01C-01R-1568-13_rnaseq_fastq.tar	10.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-L5-A4OU-01A-11R-A28J-31_rnaseq_fastq.tar	10.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-09-1668-01B-01R-1566-13_rnaseq_fastq.tar	10.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1326-01A-01R-1565-13_rnaseq_fastq.tar	10.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1430-01A-01R-1566-13_rnaseq_fastq.tar	10.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0901-01B-01R-1565-13_rnaseq_fastq.tar	10.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-57-1584-01A-01R-1566-13_rnaseq_fastq.tar	10.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2110-01A-01R-1568-13_rnaseq_fastq.tar	10.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5722-01A-21R-1602-13_rnaseq_fastq.tar	10.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-B7-5818-01A-11R-1602-13_rnaseq_fastq.tar	10.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1417-01A-01R-1565-13_rnaseq_fastq.tar	10.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-7196-01A-11R-2055-13_rnaseq_fastq.tar	10.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5728-11A-01R-1602-13_rnaseq_fastq.tar	10.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5720-11A-01R-1602-13_rnaseq_fastq.tar	10.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1464-01A-01R-1566-13_rnaseq_fastq.tar	10.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IN-8663-01A-11R-2402-13_rnaseq_fastq.tar	10.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IC-A6RF-11A-21R-A336-31_rnaseq_fastq.tar	10.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-VQ-A8P2-01A-11R-A36D-31_rnaseq_fastq.tar	10.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5726-01A-11R-1602-13_rnaseq_fastq.tar	10.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5730-11A-01R-1602-13_rnaseq_fastq.tar	10.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IN-7806-01A-11R-2055-13_rnaseq_fastq.tar	10.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1323-01A-01R-1565-13_rnaseq_fastq.tar	10.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1703-01A-01R-1567-13_rnaseq_fastq.tar	10.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-RD-A7C1-01A-11R-A32D-31_rnaseq_fastq.tar	10.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-30-1861-01A-01R-1568-13_rnaseq_fastq.tar	10.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-R5-A7ZR-01A-11R-A354-31_rnaseq_fastq.tar	10.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-59-2355-01A-01R-1569-13_rnaseq_fastq.tar	10.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-2060-01A-01R-1568-13_rnaseq_fastq.tar	10.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-VQ-A8P5-01A-11R-A39E-31_rnaseq_fastq.tar	10.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-L5-A8NJ-01A-11R-A36D-31_rnaseq_fastq.tar	10.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-6564-01A-12R-1884-13_rnaseq_fastq.tar	10.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-23-2077-01A-01R-1568-13_rnaseq_fastq.tar	10.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1877-01A-01R-1567-13_rnaseq_fastq.tar	10.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0893-01B-01R-1565-13_rnaseq_fastq.tar	10.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5724-01A-11R-1602-13_rnaseq_fastq.tar	10.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CD-8527-01A-11R-2343-13_rnaseq_fastq.tar	10.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4437-01A-01R-1802-13_rnaseq_fastq.tar	10.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-D7-A6EZ-01A-11R-A31P-31_rnaseq_fastq.tar	10.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IN-7806-11A-01R-2055-13_rnaseq_fastq.tar	10.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-6453-01A-11R-1802-13_rnaseq_fastq.tar	10.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-1733-01A-01R-1567-13_rnaseq_fastq.tar	10.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-F1-A72C-01A-21R-A33Y-31_rnaseq_fastq.tar	10.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1870-01A-01R-1567-13_rnaseq_fastq.tar	10.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-SW-A7EA-01A-12R-A354-31_rnaseq_fastq.tar	11.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-L5-A4OF-11A-12R-A260-31_rnaseq_fastq.tar	11.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IP-7968-11A-01R-2203-13_rnaseq_fastq.tar	11.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-HU-8608-01A-11R-2402-13_rnaseq_fastq.tar	11.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-D7-5577-01A-01R-1602-13_rnaseq_fastq.tar	11.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2088-01A-01R-1568-13_rnaseq_fastq.tar	11.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-KB-A93H-01A-11R-A39E-31_rnaseq_fastq.tar	11.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2289-01A-01R-1568-13_rnaseq_fastq.tar	11.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1435-01A-01R-1566-13_rnaseq_fastq.tar	11.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-2H-A9GQ-01A-11R-A37I-31_rnaseq_fastq.tar	11.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1350-01A-01R-1565-13_rnaseq_fastq.tar	11.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1632-01A-01R-1566-13_rnaseq_fastq.tar	11.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-30-1857-01A-02R-1569-13_rnaseq_fastq.tar	11.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1776-01A-01R-1567-13_rnaseq_fastq.tar	11.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0887-01A-01R-1564-13_rnaseq_fastq.tar	11.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1409-01A-01R-1565-13_rnaseq_fastq.tar	11.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CD-5813-01A-11R-1602-13_rnaseq_fastq.tar	11.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-2042-01A-01R-1568-13_rnaseq_fastq.tar	11.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1549-01A-01R-1566-13_rnaseq_fastq.tar	11.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2113-01A-01R-1568-13_rnaseq_fastq.tar	11.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-0968-01A-01R-1569-13_rnaseq_fastq.tar	11.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CD-5803-01A-11R-1602-13_rnaseq_fastq.tar	11.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1847-01A-01R-1566-13_rnaseq_fastq.tar	11.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-KB-A6F7-01A-12R-A32D-31_rnaseq_fastq.tar	11.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1356-01A-01R-1569-13_rnaseq_fastq.tar	11.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CD-A489-01A-11R-A24K-31_rnaseq_fastq.tar	11.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-RD-A8N1-01A-12R-A36D-31_rnaseq_fastq.tar	11.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1781-01A-01R-1567-13_rnaseq_fastq.tar	11.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-2H-A9GH-01A-11R-A37I-31_rnaseq_fastq.tar	11.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1469-01A-01R-1566-13_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-A44U-01A-11R-A36D-31_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2036-01A-01R-1568-13_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-VR-A8EX-01A-11R-A36D-31_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1495-01A-01R-1565-13_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8291-01A-11R-2343-13_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-2393-01A-01R-1569-13_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-36-1568-01A-01R-1566-13_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-7722-01A-31R-2203-13_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1567-01A-01R-1566-13_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1530-01A-02R-1569-13_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-MX-A663-01A-11R-A31P-31_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-VQ-A8P8-01A-11R-A39E-31_rnaseq_fastq.tar	11.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-6709-01A-11R-1884-13_rnaseq_fastq.tar	11.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5725-01A-11R-1602-13_rnaseq_fastq.tar	11.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-R6-A6KZ-01A-11R-A31P-31_rnaseq_fastq.tar	11.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5723-01A-11R-1602-13_rnaseq_fastq.tar	11.5 GB	75
